Dimension,Property,Correlation,P_Value,Abs_Correlation
460,is_prime,-0.03380983589552237,0.28546230786359517,0.03380983589552237
545,is_prime,0.03380685135048772,0.28550486044435197,0.03380685135048772
3204,is_prime,0.03379315795198512,0.2857001509318527,0.03379315795198512
3273,is_prime,0.03378237941151889,0.28585393412212257,0.03378237941151889
1264,is_prime,-0.03376843276580706,0.28605300124189,0.03376843276580706
1914,is_prime,0.03376426654832473,0.2861124857872753,0.03376426654832473
2320,is_prime,-0.03370719714249143,0.2869281531320288,0.03370719714249143
289,is_prime,0.03367400056010794,0.28740333735438905,0.03367400056010794
1051,is_prime,0.03366429451687848,0.28754237222079804,0.03366429451687848
4055,is_prime,0.03363633386539126,0.2879431497012078,0.03363633386539126
800,is_prime,0.03363263685225686,0.2879961694447378,0.03363263685225686
1623,is_prime,0.03362007460902316,0.2881763766799477,0.03362007460902316
405,is_prime,-0.03357550539196392,0.2888163410947295,0.03357550539196392
3689,is_prime,-0.03357535004091013,0.2888185734343663,0.03357535004091013
2993,is_prime,0.03355089832592546,0.2891700806530965,0.03355089832592546
2031,is_prime,0.03355087432132883,0.28917042587405933,0.03355087432132883
1805,is_prime,0.033549137313293356,0.28919540730891874,0.033549137313293356
4014,is_prime,0.033545088441191764,0.28925364332249787,0.033545088441191764
3527,is_prime,0.033515789002603116,0.2896753000684176,0.033515789002603116
2277,is_prime,-0.03350918423606658,0.28977040823738137,0.03350918423606658
3036,is_prime,-0.03347550804365711,0.29025566939761777,0.03347550804365711
1363,is_prime,0.03341553465745436,0.2911212146511247,0.03341553465745436
2910,is_prime,0.033390445892947526,0.29148381321155886,0.033390445892947526
1562,is_prime,0.033376064480531764,0.29169179902873466,0.033376064480531764
2820,is_prime,0.03337152520610261,0.29175746726639323,0.03337152520610261
3376,is_prime,0.03337088138602709,0.29176678200963796,0.03337088138602709
1354,is_prime,-0.033353590830366084,0.29201701518815565,0.033353590830366084
736,is_prime,-0.033324434718246906,0.2924392956122212,0.033324434718246906
1650,is_prime,-0.03330912006839579,0.2926612681844065,0.03330912006839579
3804,is_prime,0.033301758068509435,0.2927680141828938,0.033301758068509435
3732,is_prime,0.03330001953598899,0.29279322600525004,0.03330001953598899
1223,is_prime,0.03324608815700378,0.29357605008539844,0.03324608815700378
4052,is_prime,-0.03323501452076645,0.2937369593244284,0.03323501452076645
1361,is_prime,-0.03319954080014205,0.29425281992944513,0.03319954080014205
1482,is_prime,-0.03318744136905192,0.2944289090804207,0.03318744136905192
853,is_prime,0.033177594134285435,0.2945722729269101,0.033177594134285435
1225,is_prime,-0.03316842904001763,0.2947057475997057,0.03316842904001763
304,is_prime,-0.03316383480314309,0.29477267040355704,0.03316383480314309
3006,is_prime,0.03315275635489073,0.2949340884961467,0.03315275635489073
2893,is_prime,-0.03313697897828709,0.2951640741984234,0.03313697897828709
2858,is_prime,0.03313245313214628,0.295230069271299,0.03313245313214628
2919,is_prime,0.03309825998694475,0.29572898647113466,0.03309825998694475
1207,is_prime,0.033027118320936404,0.2967688302853067,0.033027118320936404
314,is_prime,-0.03300845810826493,0.29704198146423183,0.03300845810826493
2568,is_prime,0.03300773093513058,0.2970526293379575,0.03300773093513058
3902,is_prime,-0.032963652079855396,0.2976985445080488,0.032963652079855396
3926,is_prime,0.032949437179354564,0.2979070440671402,0.032949437179354564
3973,is_prime,-0.03294017649590833,0.2980429291667337,0.03294017649590833
3324,is_prime,-0.03292292827973402,0.2982961281950232,0.03292292827973402
337,is_prime,0.03289938809072815,0.2986419230522792,0.03289938809072815
829,is_prime,0.03288153414628713,0.2989043676469079,0.03288153414628713
1868,is_prime,-0.032880703830092575,0.29891657664418764,0.032880703830092575
1150,is_prime,-0.03287455233225156,0.29900703882777685,0.03287455233225156
243,is_prime,-0.03286474120597462,0.29915135621949535,0.03286474120597462
3775,is_prime,-0.03285789742214346,0.2992520527719423,0.03285789742214346
2928,is_prime,-0.032818772893401335,0.29982814814145947,0.032818772893401335
2774,is_prime,-0.032795549205111546,0.3001704581016895,0.032795549205111546
1491,is_prime,-0.03278703318522415,0.30029604675554883,0.03278703318522415
1626,is_prime,0.03278378474844511,0.30034396177553946,0.03278378474844511
163,is_prime,0.03274811634220831,0.3008704117711743,0.03274811634220831
836,is_prime,0.03274251380065255,0.30095315856947613,0.03274251380065255
3522,is_prime,0.03272435841888219,0.30122140867687236,0.03272435841888219
37,is_prime,0.03270011423918362,0.30157987008585085,0.03270011423918362
1594,is_prime,0.03268775571255028,0.30176270569281455,0.03268775571255028
2425,is_prime,-0.03265114789063074,0.30230472462082747,0.03265114789063074
2014,is_prime,0.032610533827895624,0.3029068166599199,0.032610533827895624
3695,is_prime,-0.032608362477169625,0.30293902872743433,0.032608362477169625
106,is_prime,-0.032590724040781685,0.3032007798459533,0.032590724040781685
1245,is_prime,-0.03258740051274476,0.3032501171866483,0.03258740051274476
2923,is_prime,-0.03258200934102463,0.3033301597596197,0.03258200934102463
3610,is_prime,0.03251474557065805,0.30433000174978636,0.03251474557065805
3639,is_prime,-0.03249887212808922,0.30456627076822057,0.03249887212808922
1311,is_prime,0.03248717353448441,0.3047404768513018,0.03248717353448441
1433,is_prime,0.03242455283518012,0.305674096778964,0.03242455283518012
639,is_prime,0.03242091047292328,0.3057284594415974,0.03242091047292328
1871,is_prime,0.03242066452409021,0.30573213048605075,0.03242066452409021
603,is_prime,-0.03241745029088802,0.3057801089729408,0.03241745029088802
2131,is_prime,0.032413941161095035,0.30583249503878696,0.032413941161095035
84,is_prime,0.03237467263513574,0.3064191207259875,0.03237467263513574
682,is_prime,0.03235939763185501,0.306647512348953,0.03235939763185501
3744,is_prime,0.03234231822763778,0.30690301666855213,0.03234231822763778
3455,is_prime,-0.032339018926454785,0.30695238974681194,0.032339018926454785
1452,is_prime,-0.03232573602023256,0.307151217699719,0.03232573602023256
6,is_prime,0.03228328365279077,0.3077872457002188,0.03228328365279077
837,is_prime,-0.03222036202331778,0.3087315471891513,0.03222036202331778
1686,is_prime,0.032193555395305704,0.30913443024544296,0.032193555395305704
1480,is_prime,0.03217384288249049,0.30943091547346413,0.03217384288249049
1780,is_prime,0.03215193214338368,0.3097606831090407,0.03215193214338368
2194,is_prime,-0.03214210800072609,0.30990861662837726,0.03214210800072609
388,is_prime,0.032132923400570064,0.31004696194534836,0.032132923400570064
3721,is_prime,-0.03210968585636233,0.31039716503139453,0.03210968585636233
1287,is_prime,0.03210622870530535,0.310449288547069,0.03210622870530535
2283,is_prime,-0.032082930144450766,0.3108007117171982,0.032082930144450766
2985,is_prime,-0.032068195382029666,0.3110230983255668,0.032068195382029666
3002,is_prime,0.032034817237426905,0.31152725053599706,0.032034817237426905
3380,is_prime,-0.0320337210067742,0.31154381741057574,0.0320337210067742
2809,is_prime,-0.03201750138848064,0.3117890054887032,0.03201750138848064
1100,is_prime,-0.03200766733625034,0.3119377263317419,0.03200766733625034
2838,is_prime,-0.031964205499209974,0.3125955608126674,0.031964205499209974
2225,is_prime,0.03195363183703326,0.31275574071334655,0.03195363183703326
2770,is_prime,0.031931244923544065,0.3130950570807645,0.031931244923544065
2639,is_prime,-0.03192846342324005,0.31313723291851864,0.03192846342324005
1511,is_prime,-0.03191977733963522,0.3132689638847521,0.03191977733963522
381,is_prime,0.03191735530922167,0.31330570228421745,0.03191735530922167
2295,is_prime,0.03190407678078226,0.3135071670348987,0.03190407678078226
1850,is_prime,-0.0319018730327994,0.3135406110182965,0.0319018730327994
1825,is_prime,-0.03188058242690265,0.31386383705481413,0.03188058242690265
159,is_prime,0.03185977218162562,0.31417998189673946,0.03185977218162562
3964,is_prime,-0.031857505026614164,0.314214436663785,0.031857505026614164
3867,is_prime,0.03184839572502413,0.3143528989965926,0.03184839572502413
446,is_prime,-0.03184182525428106,0.31445279570196016,0.03184182525428106
1630,is_prime,0.03183047844554872,0.31462536038788336,0.03183047844554872
1711,is_prime,0.031806482300828186,0.314990503570004,0.031806482300828186
2213,is_prime,0.03179947942203035,0.31509711697699794,0.03179947942203035
3738,is_prime,-0.031764360967024834,0.3156321252949846,0.031764360967024834
4086,is_prime,0.03175768254666376,0.3157339343441108,0.03175768254666376
1335,is_prime,0.031738832330306326,0.3160214122501881,0.031738832330306326
2631,is_prime,-0.03170324883991937,0.31656455084370044,0.03170324883991937
2727,is_prime,0.03169338088378597,0.3167152814177629,0.03169338088378597
2288,is_prime,-0.03167945614304481,0.3169280583333935,0.03167945614304481
3091,is_prime,0.03165981550300292,0.3172283361327178,0.03165981550300292
3177,is_prime,0.031651794384663326,0.31735102131960313,0.031651794384663326
434,is_prime,-0.03163922399151871,0.3175433513779561,0.03163922399151871
1229,is_prime,-0.03162442851787114,0.3177698234332393,0.03162442851787114
17,is_prime,0.03162029205074875,0.317833158605276,0.03162029205074875
3021,is_prime,0.03161616989425445,0.3178962828781708,0.03161616989425445
2073,is_prime,0.031539387871105856,0.3190735768314652,0.031539387871105856
3135,is_prime,-0.031539246594745975,0.3190757456360188,0.031539246594745975
2414,is_prime,0.03149745492892426,0.31971773351699545,0.03149745492892426
1620,is_prime,0.03149576015890931,0.319743785725638,0.03149576015890931
3552,is_prime,0.03148085248942153,0.31997300795144124,0.03148085248942153
2128,is_prime,0.03146691600087522,0.3201873941964621,0.03146691600087522
2360,is_prime,0.031453209775318604,0.32039832972847176,0.031453209775318604
848,is_prime,-0.031361621314654885,0.3218101817290446,0.031361621314654885
409,is_prime,0.03132232018530358,0.32241725693489576,0.03132232018530358
625,is_prime,0.03131216363790845,0.32257426393520683,0.03131216363790845
3103,is_prime,-0.03130505389403139,0.3226842009449717,0.03130505389403139
4081,is_prime,-0.0313049128245115,0.32268638253076937,0.0313049128245115
2059,is_prime,0.03129796948296121,0.3227937705042813,0.03129796948296121
2612,is_prime,0.03128262927146378,0.3230311096866973,0.03128262927146378
3499,is_prime,-0.031246881693857337,0.32358462627634693,0.031246881693857337
3226,is_prime,0.031239058303709093,0.3237058461484218,0.031239058303709093
2662,is_prime,0.031211340788506133,0.32413555415847334,0.031211340788506133
1065,is_prime,-0.031192925977132146,0.32442124621541335,0.031192925977132146
3287,is_prime,-0.03118201879616839,0.324590540162803,0.03118201879616839
281,is_prime,-0.031177421049037094,0.32466192051186066,0.031177421049037094
2545,is_prime,-0.031168463302000522,0.32480101946763323,0.031168463302000522
3389,is_prime,-0.0311495397590359,0.32509499801776337,0.0311495397590359
3131,is_prime,-0.031049675690373084,0.32664925550575624,0.031049675690373084
442,is_prime,0.031033381353239724,0.3269033128440508,0.031033381353239724
2575,is_prime,-0.031029299100574885,0.32696698240243716,0.031029299100574885
1392,is_prime,0.030976427908630443,0.327792323528824,0.030976427908630443
3420,is_prime,-0.030942745359618495,0.3283188253210775,0.030942745359618495
1774,is_prime,0.030923447785702905,0.32862071798163234,0.030923447785702905
365,is_prime,0.03091446317821969,0.3287613351346904,0.03091446317821969
2884,is_prime,0.030872409682228222,0.32942002772647616,0.030872409682228222
3847,is_prime,-0.030871711983717066,0.32943096311684145,0.030871711983717066
3053,is_prime,-0.030861333144736276,0.3295936637678774,0.030861333144736276
960,is_prime,0.030860738160911227,0.32960299242215213,0.030860738160911227
2740,is_prime,0.030849042085138622,0.3297864079581872,0.030849042085138622
3863,is_prime,0.030776388628685224,0.33092722305046335,0.030776388628685224
3241,is_prime,0.030681731811960357,0.3324173572692425,0.030681731811960357
3849,is_prime,0.030681530044721354,0.3324205382035234,0.030681530044721354
158,is_prime,0.0306755613437058,0.3325146458367775,0.0306755613437058
3418,is_prime,0.030662518526361718,0.3327203498106214,0.030662518526361718
1463,is_prime,-0.03065908459587336,0.3327745214711654,0.03065908459587336
858,is_prime,0.030651737405699094,0.3328904455046502,0.030651737405699094
380,is_prime,0.03060874377406434,0.33356932121955774,0.03060874377406434
1721,is_prime,0.030605572699349562,0.3336194282443272,0.030605572699349562
3326,is_prime,-0.030579386380767362,0.3340333908004148,0.030579386380767362
153,is_prime,0.030562045038515947,0.33430771081210997,0.030562045038515947
2445,is_prime,-0.030560865150041597,0.33432638055318686,0.030560865150041597
3335,is_prime,0.030532761989997194,0.33477126393233675,0.030532761989997194
449,is_prime,-0.030530422958649415,0.33480830882366736,0.030530422958649415
3352,is_prime,-0.03051363459589741,0.3350742753796406,0.03051363459589741
2636,is_prime,0.030508077589643745,0.33516234116026034,0.030508077589643745
180,is_prime,-0.03048135590706843,0.3355860263151281,0.03048135590706843
1169,is_prime,0.03044564831101161,0.3361527246992485,0.03044564831101161
2714,is_prime,0.030442104851158072,0.3362089947939465,0.030442104851158072
1425,is_prime,0.030424962832123394,0.3364812952731792,0.030424962832123394
3631,is_prime,0.030372828664751682,0.3373103152922183,0.030372828664751682
423,is_prime,0.030366015963522678,0.3374187453395617,0.030366015963522678
3066,is_prime,-0.03035152433860486,0.3376494664989715,0.03035152433860486
3313,is_prime,0.03035145265769063,0.3376506079823034,0.03035145265769063
3219,is_prime,-0.030342931840143125,0.33778631545355214,0.030342931840143125
3237,is_prime,-0.030342836459952456,0.33778783473167423,0.030342836459952456
3636,is_prime,-0.030290601525963863,0.3386205254519542,0.030290601525963863
3699,is_prime,0.030210482935894182,0.3399002710322986,0.030210482935894182
1094,is_prime,-0.030207688906210305,0.3399449562574417,0.030207688906210305
3024,is_prime,-0.030163104161549034,0.3406585136815837,0.030163104161549034
3818,is_prime,-0.030152243237264186,0.34083248256363224,0.030152243237264186
850,is_prime,-0.03014968756244548,0.3408734272887637,0.03014968756244548
1743,is_prime,0.03011561690440541,0.34141957720423904,0.03011561690440541
995,is_prime,0.030101847795757718,0.3416404535003832,0.030101847795757718
458,is_prime,0.030081761244769092,0.34196283436606767,0.030081761244769092
296,is_prime,-0.03006985397771395,0.34215403280231327,0.03006985397771395
3913,is_prime,0.03006122185669196,0.34229268394856804,0.03006122185669196
3173,is_prime,0.030039156731168304,0.342647262192559,0.030039156731168304
2920,is_prime,0.03002027444439323,0.34295087951610664,0.03002027444439323
3064,is_prime,-0.03001537563242821,0.3430296778964288,0.03001537563242821
876,is_prime,0.030007696839274133,0.34315321607999544,0.030007696839274133
35,is_prime,-0.029926868702485305,0.3444553191909981,0.029926868702485305
2303,is_prime,-0.02992518696721245,0.3444824445400879,0.02992518696721245
1372,is_prime,-0.02991158522645846,0.3447018822143132,0.02991158522645846
46,is_prime,-0.029897950700979004,0.3449219381472366,0.029897950700979004
1969,is_prime,-0.029870315930135095,0.3453682269464924,0.029870315930135095
1318,is_prime,0.029857741195775035,0.34557142473217134,0.029857741195775035
282,is_prime,0.029853657671650286,0.3456374276223861,0.029853657671650286
2943,is_prime,-0.029840815500986724,0.34584505070666843,0.029840815500986724
3175,is_prime,0.0298373618540948,0.3459009003505158,0.0298373618540948
1050,is_prime,-0.029824202945089733,0.3461137483877568,0.029824202945089733
3691,is_prime,-0.02979009621731645,0.3466658193640653,0.02979009621731645
1408,is_prime,0.029768686923277006,0.34701264824360883,0.029768686923277006
790,is_prime,0.029762327498710973,0.34711571288405707,0.029762327498710973
2305,is_prime,-0.029761528654291002,0.3471286608097618,0.029761528654291002
1503,is_prime,-0.029749268277012793,0.3473274194206895,0.029749268277012793
3497,is_prime,0.02971410218904523,0.3478979140150246,0.02971410218904523
1456,is_prime,-0.029654114792350025,0.34887245341921147,0.029654114792350025
3330,is_prime,0.02963623261269113,0.34916329727121126,0.02963623261269113
766,is_prime,0.02961808886120737,0.34945855252894015,0.02961808886120737
3751,is_prime,0.029612870419822215,0.3495435020945012,0.029612870419822215
3077,is_prime,0.02961035571682213,0.3495844429227936,0.02961035571682213
1281,is_prime,0.02959941143442054,0.34976265760384373,0.02959941143442054
2916,is_prime,0.029593640903637343,0.34985664704149416,0.029593640903637343
3632,is_prime,-0.02955024933468091,0.3505639141710832,0.02955024933468091
312,is_prime,-0.029519045020710184,0.35107309257672686,0.029519045020710184
175,is_prime,0.02951541441141207,0.3511323656573649,0.02951541441141207
3985,is_prime,0.02946688243886516,0.3519253033591489,0.02946688243886516
362,is_prime,-0.02946434304131879,0.3519668243507276,0.02946434304131879
2521,is_prime,0.029461055090754147,0.3520205893280869,0.029461055090754147
3747,is_prime,-0.029429585561623513,0.35253544563506073,0.029429585561623513
401,is_prime,-0.02937127850921858,0.35349063321171903,0.02937127850921858
4001,is_prime,-0.029367091255256154,0.353559291726209,0.029367091255256154
1678,is_prime,0.029356112269813075,0.3537393544083874,0.029356112269813075
797,is_prime,0.029310622757778286,0.3544860292296279,0.029310622757778286
3772,is_prime,0.029289646146394177,0.3548306784988085,0.029289646146394177
3943,is_prime,-0.02926497008213152,0.35523638069426466,0.02926497008213152
3983,is_prime,-0.02924882661049026,0.3555019555806702,0.02924882661049026
246,is_prime,-0.02923758594012417,0.3556869487388935,0.02923758594012417
3580,is_prime,-0.029186567986051733,0.356527337777331,0.029186567986051733
3391,is_prime,0.029184563373542693,0.3565603840826773,0.029184563373542693
4064,is_prime,0.02917132592964909,0.3567786534992946,0.02917132592964909
1324,is_prime,-0.029159161621148573,0.3569793023064655,0.029159161621148573
390,is_prime,0.02912510589538682,0.35754142481233797,0.02912510589538682
618,is_prime,0.029119678478994913,0.3576310609141032,0.029119678478994913
3210,is_prime,-0.02910408226695745,0.35788871762364355,0.02910408226695745
2339,is_prime,-0.029098097671925543,0.35798761688827346,0.029098097671925543
1520,is_prime,0.02906720309877453,0.35849844257756336,0.02906720309877453
787,is_prime,-0.02905828426762485,0.35864599591113355,0.02905828426762485
1512,is_prime,-0.0290525979465173,0.3587400904316116,0.0290525979465173
3503,is_prime,-0.02902444743027501,0.35920613995138034,0.02902444743027501
2107,is_prime,-0.029003593908181205,0.35955162798830004,0.029003593908181205
2706,is_prime,-0.028975566247658673,0.3600163008495956,0.028975566247658673
2393,is_prime,0.02895704314172801,0.3603236034711438,0.02895704314172801
2170,is_prime,-0.0289147828366512,0.36102532692661893,0.0289147828366512
4012,is_prime,-0.028886321098117534,0.361498410084258,0.028886321098117534
221,is_prime,0.028858290814666503,0.36196470081404164,0.028858290814666503
4027,is_prime,-0.02885822434295668,0.36196580703452447,0.02885822434295668
2006,is_prime,0.028858081827970783,0.3619681787723809,0.028858081827970783
2419,is_prime,0.028836463725196847,0.36232806036404913,0.028836463725196847
1124,is_prime,-0.028828137411921778,0.3624667301149659,0.028828137411921778
756,is_prime,0.02882177151185808,0.36257277274421396,0.02882177151185808
179,is_prime,0.028812651755884065,0.3627247226715312,0.028812651755884065
2284,is_prime,-0.028809459486939464,0.3627779204556857,0.028809459486939464
4078,is_prime,0.02879220750033434,0.3630655017653552,0.02879220750033434
1125,is_prime,-0.028760016885733583,0.3636024827569093,0.028760016885733583
810,is_prime,-0.0287509583861219,0.36375367961202804,0.0287509583861219
1641,is_prime,0.02873928526944211,0.36394857534540836,0.02873928526944211
2109,is_prime,0.028733051941802614,0.36405267441762656,0.028733051941802614
2391,is_prime,-0.028732359988527197,0.364064231461121,0.028732359988527197
2519,is_prime,-0.028725300566724676,0.36418215141890087,0.028725300566724676
1230,is_prime,0.028709334941098362,0.36444892773915877,0.028709334941098362
438,is_prime,0.02867351053362757,0.365047976444808,0.02867351053362757
1756,is_prime,0.028628724999012853,0.3657977345178964,0.028628724999012853
885,is_prime,0.02861247013154011,0.3660700956808825,0.02861247013154011
2291,is_prime,-0.02858739772745155,0.36649044820374554,0.02858739772745155
267,is_prime,0.028535344868082353,0.36736410205244713,0.028535344868082353
3980,is_prime,-0.02851790354405597,0.3676571263483937,0.02851790354405597
127,is_prime,-0.028495075884913415,0.36804086374162753,0.028495075884913415
2880,is_prime,0.028481757636479775,0.3682648610590475,0.028481757636479775
1585,is_prime,0.028478713336270913,0.3683160745131176,0.028478713336270913
3469,is_prime,-0.028463394681398628,0.3685738433455211,0.028463394681398628
3854,is_prime,0.028454885100477813,0.36871708349339843,0.028454885100477813
3676,is_prime,-0.028452079092872343,0.3687643240635366,0.028452079092872343
62,is_prime,-0.028430026990559066,0.3691357133299466,0.028430026990559066
130,is_prime,-0.02842063187055011,0.3692940112554496,0.02842063187055011
3083,is_prime,0.02840257602551982,0.3695983516278576,0.02840257602551982
2470,is_prime,0.028398883291086016,0.36966061369705216,0.028398883291086016
1919,is_prime,-0.02839649901573344,0.3697008176947059,0.02839649901573344
1574,is_prime,-0.028372040646662152,0.37011339494613277,0.028372040646662152
2256,is_prime,-0.02835480666090223,0.3704042787714409,0.02835480666090223
3806,is_prime,-0.0283382318396675,0.3706841705862566,0.0283382318396675
3825,is_prime,-0.02832531104058817,0.3709024494312315,0.02832531104058817
3505,is_prime,0.028317509484328863,0.37103428438615005,0.028317509484328863
155,is_prime,0.02829708232517815,0.3713796112043233,0.02829708232517815
2057,is_prime,-0.028273754365890878,0.3717742202843014,0.028273754365890878
1028,is_prime,0.02826764024928919,0.37187768785543157,0.02826764024928919
3828,is_prime,0.02823193556070643,0.37248226480748653,0.02823193556070643
996,is_prime,-0.028226236239910392,0.37257882597875963,0.028226236239910392
1882,is_prime,0.02822349815682984,0.3726252216641324,0.02822349815682984
3214,is_prime,-0.02821584248602293,0.3727549628060416,0.02821584248602293
4090,is_prime,0.028188296886466284,0.3732220109396638,0.028188296886466284
1290,is_prime,-0.02816111075167427,0.3736833187600125,0.02816111075167427
44,is_prime,-0.028151855982823153,0.3738404386224473,0.028151855982823153
2962,is_prime,0.02812800098396305,0.37424561735313133,0.02812800098396305
1437,is_prime,-0.028098472177410967,0.3747475415506739,0.028098472177410967
3904,is_prime,-0.028056646611342863,0.37545919406045325,0.028056646611342863
972,is_prime,-0.028038364731527814,0.3757705177094831,0.028038364731527814
585,is_prime,0.028008180741984627,0.37628487157012735,0.028008180741984627
1910,is_prime,0.02797790923454781,0.3768011522948304,0.02797790923454781
1702,is_prime,-0.02792573598611104,0.3776919906380805,0.02792573598611104
702,is_prime,-0.027910989127989734,0.3779440223370429,0.027910989127989734
2317,is_prime,0.027908287103187733,0.37799021259859183,0.027908287103187733
1959,is_prime,-0.02787225193704597,0.37860655428544315,0.02787225193704597
823,is_prime,0.027858907291692492,0.3788349563457623,0.027858907291692492
3245,is_prime,0.027842149329908215,0.3791218993811365,0.027842149329908215
291,is_prime,0.027817915414563462,0.3795370876669039,0.027817915414563462
1758,is_prime,0.02780676945581786,0.37972813984295495,0.02780676945581786
825,is_prime,0.027789854211154146,0.3800181957555561,0.027789854211154146
1123,is_prime,-0.02778498050146737,0.38010179342505657,0.02778498050146737
